,results,full_text,entities,created_at,favourite,retweets
586,1303884257182519296,You don’t want to miss @SeanHannity’s segment with @KarlRove. Thank you! https://t.co/579SrlBxyP,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'seanhannity', 'name': 'Sean Hannity', 'id': 41634520, 'id_str': '41634520', 'indices': [23, 35]}, {'screen_name': 'KarlRove', 'name': 'Karl Rove', 'id': 18791763, 'id_str': '18791763', 'indices': [51, 60]}], 'urls': [], 'media': [{'id': 1303871241108049922, 'id_str': '1303871241108049922', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303871241108049922/img/S9Kxr5smc3kcawQd.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303871241108049922/img/S9Kxr5smc3kcawQd.jpg', 'url': 'https://t.co/579SrlBxyP', 'display_url': 'pic.twitter.com/579SrlBxyP', 'expanded_url': 'https://twitter.com/TeamTrump/status/1303871615667777538/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303871615667777538, 'source_status_id_str': '1303871615667777538', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-10 02:33:26,35312,11361
587,1303881049567645696,https://t.co/lwjap4o6jU,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303880997247778816, 'id_str': '1303880997247778816', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1303880997247778816/pu/img/_x45S1k5rl7L2S0r.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1303880997247778816/pu/img/_x45S1k5rl7L2S0r.jpg', 'url': 'https://t.co/lwjap4o6jU', 'display_url': 'pic.twitter.com/lwjap4o6jU', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303881049567645696/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}",2020-09-10 02:20:41,25236,7668
588,1303880770503806976,LET'S BRING THEM HOME! @TuckerCarlson https://t.co/CKvEZGiDIY,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TuckerCarlson', 'name': 'Tucker Carlson', 'id': 22703645, 'id_str': '22703645', 'indices': [23, 37]}], 'urls': [], 'media': [{'id': 1303870222718447623, 'id_str': '1303870222718447623', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303870222718447623/img/_LSzp6SSSw_PIwoQ.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303870222718447623/img/_LSzp6SSSw_PIwoQ.jpg', 'url': 'https://t.co/CKvEZGiDIY', 'display_url': 'pic.twitter.com/CKvEZGiDIY', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303880770503806976/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}",2020-09-10 02:19:35,54351,15807
589,1303878462726451200,Thank you @LizMacDonaldFOX &amp; @KristinBTate! https://t.co/26Eb9CsaUA,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LizMacDonaldFOX', 'name': 'Elizabeth MacDonald', 'id': 2229044521, 'id_str': '2229044521', 'indices': [10, 26]}, {'screen_name': 'KristinBTate', 'name': 'Kristin B. Tate', 'id': 860807042, 'id_str': '860807042', 'indices': [33, 46]}], 'urls': [], 'media': [{'id': 1303873379817205760, 'id_str': '1303873379817205760', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303873379817205760/img/LqpvnzeThGOTTTak.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303873379817205760/img/LqpvnzeThGOTTTak.jpg', 'url': 'https://t.co/26Eb9CsaUA', 'display_url': 'pic.twitter.com/26Eb9CsaUA', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303878462726451200/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}}}]}",2020-09-10 02:10:25,24519,7262
590,1303877584409722880,"Great job @ChuckGrassley, you really get it! https://t.co/jTIzPX8ydf","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChuckGrassley', 'name': 'ChuckGrassley', 'id': 10615232, 'id_str': '10615232', 'indices': [10, 24]}], 'urls': [], 'media': [{'id': 1303872998366236672, 'id_str': '1303872998366236672', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303872998366236672/img/1SPE5Qfe6NVOgWc5.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303872998366236672/img/1SPE5Qfe6NVOgWc5.jpg', 'url': 'https://t.co/jTIzPX8ydf', 'display_url': 'pic.twitter.com/jTIzPX8ydf', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303877584409722880/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}",2020-09-10 02:06:55,28866,9643
591,1303877225444450304,https://t.co/jgrsEliwBf,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303873643051704320, 'id_str': '1303873643051704320', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303873643051704320/img/exCEiVjXh-y0kkiq.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303873643051704320/img/exCEiVjXh-y0kkiq.jpg', 'url': 'https://t.co/jgrsEliwBf', 'display_url': 'pic.twitter.com/jgrsEliwBf', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303877225444450304/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}}}]}",2020-09-10 02:05:30,22725,6634
592,1303876803757510657,Thank you @LouDobbs! https://t.co/YIjrRTlSgJ,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [10, 19]}], 'urls': [], 'media': [{'id': 1303868385864933376, 'id_str': '1303868385864933376', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303868385864933376/img/GNUGMdR8myR586ob.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303868385864933376/img/GNUGMdR8myR586ob.jpg', 'url': 'https://t.co/YIjrRTlSgJ', 'display_url': 'pic.twitter.com/YIjrRTlSgJ', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303876803757510657/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}}}]}",2020-09-10 02:03:49,29644,8875
593,1303864224486223880,https://t.co/iawUwB3TC1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303846201368940546, 'id_str': '1303846201368940546', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303846201368940546/img/LQcwqTMc89ZoAGj8.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303846201368940546/img/LQcwqTMc89ZoAGj8.jpg', 'url': 'https://t.co/iawUwB3TC1', 'display_url': 'pic.twitter.com/iawUwB3TC1', 'expanded_url': 'https://twitter.com/TrumpWarRoom/status/1303847463560847360/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303847463560847360, 'source_status_id_str': '1303847463560847360', 'source_user_id': 1108472017144201216, 'source_user_id_str': '1108472017144201216'}]}",2020-09-10 01:13:50,27873,8595
594,1303861737507172352,Will be interviewed by @seanhannity on @FoxNews - NOW!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'seanhannity', 'name': 'Sean Hannity', 'id': 41634520, 'id_str': '41634520', 'indices': [23, 35]}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [39, 47]}], 'urls': []}",2020-09-10 01:03:57,61041,8440
595,1303860823975178240,"For years Fake stories and investigations, then the phony Russia, Russia, Russia HOAX, next Ukraine and the failed Impeachment, now the crummy Atlantic Magazine’s MADE UP STORY, and lastly, the political hit job by rapidly fading Bob Woodward and his boring book. It never ends!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 01:00:19,117061,27603
596,1303843244451729413,"...If in doubt, ask why the bill withholds $12 billion in highway funds until local authorities agree to federal control? I will protect the suburbs. Biden will destroy the suburbs!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:50:28,46619,12477
597,1303843243277406214,Fake News asks why I bring up Booker. It’s because Biden supports Booker’s bill that forces federal control of local zoning and low income housing in suburbs...,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:50:28,71614,19350
598,1303835269343346688,"These are my real words about our GREAT HEROES, not made up lies by the enemy. THANK YOU and God Bless You All! https://t.co/oFgQXzpJHU","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303833269625028608, 'id_str': '1303833269625028608', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303833269625028608/img/dahE_Jx1uW8k14xo.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303833269625028608/img/dahE_Jx1uW8k14xo.jpg', 'url': 'https://t.co/oFgQXzpJHU', 'display_url': 'pic.twitter.com/oFgQXzpJHU', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303835269343346688/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-09-09 23:18:46,93213,34176
599,1303832553296719873,...These are horrendous people that we must defeat on November 3rd!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:07:59,62138,13918
600,1303832552243974144,"...Secret Service would not allow the trip to the cemetery based on very bad weather and security concerns. Now these low-life Biden handlers are making commercials of this fictional statement, with no proof, and think they can get away with it...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:07:59,52632,11521
601,1303832551241416711,"On top of a lie made up by a low-life “reporter”, who is known for disinformation, the Democrats have taken his false words and put them into a TV commercial. We now have 21 witnesses stating that the story is a BIG LIE. Even Biden admits this may not be true...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:07:58,91663,22943
602,1303831588598415368,"...I’ll take the Endorsement of Law Enforcement all over the Country, and Joe can have the RINO’S. This Snyder mess was made during the OBiden era - no wonder they’re friends!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:04:09,43899,10791
603,1303831587524677633,"The failed former Governor of Michigan, RINO Rick Snyder, who was responsible for the Flint Water Disaster (and I let him know it!), is now endorsing Sleepy Joe Biden, who doesn’t have a clue! Snyder, whose political career was ruined by Flint, hurt a lot of people in Michigan...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 23:04:09,64530,17607
604,1303797159230402560,Today we join millions of baseball fans and Puerto Ricans in celebrating Roberto Clemente’s life and his immense contributions to baseball and equality. He was one of my all-time favorite players – Roberto had everything! #ClementeDay #Retire21 https://t.co/2Hd0ePPUM9,"{'hashtags': [{'text': 'ClementeDay', 'indices': [222, 234]}, {'text': 'Retire21', 'indices': [235, 244]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303749453757767680, 'id_str': '1303749453757767680', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EhfbV04XsAUWsqc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhfbV04XsAUWsqc.jpg', 'url': 'https://t.co/2Hd0ePPUM9', 'display_url': 'pic.twitter.com/2Hd0ePPUM9', 'expanded_url': 'https://twitter.com/MLBVault/status/1303751818288209920/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303751818288209920, 'source_status_id_str': '1303751818288209920', 'source_user_id': 595667888, 'source_user_id_str': '595667888'}]}",2020-09-09 20:47:20,63054,14126
605,1303787765142876161,https://t.co/RGnqBeDDjC https://t.co/iRxBXnfCtH,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iRxBXnfCtH', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1303765212789698560', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [24, 47]}], 'media': [{'id': 1303784890115260417, 'id_str': '1303784890115260417', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303784890115260417/img/rT7lETBNLbodQaH2.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303784890115260417/img/rT7lETBNLbodQaH2.jpg', 'url': 'https://t.co/RGnqBeDDjC', 'display_url': 'pic.twitter.com/RGnqBeDDjC', 'expanded_url': 'https://twitter.com/TeamTrump/status/1303785043127664641/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303785043127664641, 'source_status_id_str': '1303785043127664641', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-09 20:10:01,34762,9234
606,1303765212789698560,I will be announcing a list of future potential Supreme Court Justices at 3:30 P.M. Eastern from the Diplomatic Reception Room of the White House.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-09 18:40:24,116075,22823
607,1303733001919049730,Congratulations @CorkyForSenate! https://t.co/NQk9w5TKde,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CorkyForSenate', 'name': 'Corky Messner for Senate', 'id': 1159825169843662848, 'id_str': '1159825169843662848', 'indices': [16, 31]}], 'urls': [{'url': 'https://t.co/NQk9w5TKde', 'expanded_url': 'https://twitter.com/NHGOP/status/1303533048504483840', 'display_url': 'twitter.com/NHGOP/status/1…', 'indices': [33, 56]}]}",2020-09-09 16:32:24,28398,7263
608,1303732514440257540,Congratulations Matt @Mowers! https://t.co/zvQatCFYk2,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mowers', 'name': 'Matt Mowers', 'id': 18903194, 'id_str': '18903194', 'indices': [21, 28]}], 'urls': [{'url': 'https://t.co/zvQatCFYk2', 'expanded_url': 'https://twitter.com/NHGOP/status/1303503969550061569', 'display_url': 'twitter.com/NHGOP/status/1…', 'indices': [30, 53]}]}",2020-09-09 16:30:28,30072,7564
609,1303698549054607360,"The United States Navy, or the Department of Defense, will NOT be cancelling its contract with Catholic Priests who serve our men and women in the Armed Forces so well, and with such great compassion &amp; skill. This will no longer be even a point of discussion! @CardinalDolan","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CardinalDolan', 'name': 'Cardinal Dolan', 'id': 567523972, 'id_str': '567523972', 'indices': [264, 278]}], 'urls': []}",2020-09-09 14:15:30,112548,27961
610,1303688337723723776,"Volunteer to be a Trump Election Poll Watcher. Sign up today!
#MakeAmericaGreatAgain
https://t.co/aYYsyWFDIw","{'hashtags': [{'text': 'MakeAmericaGreatAgain', 'indices': [62, 84]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aYYsyWFDIw', 'expanded_url': 'http://www.defendyourballot.com', 'display_url': 'defendyourballot.com', 'indices': [85, 108]}]}",2020-09-09 13:34:55,46730,17485
611,1303687248236490752,https://t.co/uwP3l4cAvG,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303019558916292610, 'id_str': '1303019558916292610', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303019558916292610/img/-29qgeWpH4lris6X.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303019558916292610/img/-29qgeWpH4lris6X.jpg', 'url': 'https://t.co/uwP3l4cAvG', 'display_url': 'pic.twitter.com/uwP3l4cAvG', 'expanded_url': 'https://twitter.com/NextRevFNC/status/1303020402386628608/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303020402386628608, 'source_status_id_str': '1303020402386628608', 'source_user_id': 851526166100029442, 'source_user_id_str': '851526166100029442'}]}",2020-09-09 13:30:35,34867,11371
